
50,8918.38116787953,82.6463561253986,1318.21519852863
50,8918.38116787953,38.5163162353793,563.342476308092
43.1267858770459,8.80467604091567,50.8753312327727,11.2084833215193
43.1267858770459,8.80467604091567,44.4261909587844,5.15919287286423
43.1267858770459,8.80467604091567,41.3006911714598,10.0692231349744
43.7994942056003,17.4527548924519,50.8742487279564,11.2325213890779
43.7994942056003,17.4527548924519,43.4832469406576,20.9221555880495
43.7994942056003,17.4527548924519,40.6658003781615,10.974655019262
50.8742487279564,11.2325213890779,50.8753312327727,11.2084833215193
50.8742487279564,11.2325213890779,52.7509085539844,14.4018446280675
50.8742487279564,11.2325213890779,43.7994942056003,17.4527548924519
50.8753312327727,11.2084833215193,50.8742487279564,11.2325213890779
50.8753312327727,11.2084833215193,52.502526804736,8.17093183363361
50.8753312327727,11.2084833215193,43.1267858770459,8.80467604091567
2615.38494380649,49.9999999999992,722.669739954914,38.5159881518452
2615.38494380649,49.9999999999992,132.718393598142,84.2819698976734
52.7509085539844,14.4018446280675,60.9107706891882,16.2304253683949
52.7509085539844,14.4018446280675,51.4730357608462,20.5083856046638
52.7509085539844,14.4018446280675,50.8742487279564,11.2325213890779
60.9107706891882,16.2304253683949,62.3891489540585,14.3271552371325
60.9107706891882,16.2304253683949,59.3065414110844,23.5687588411964
60.9107706891882,16.2304253683949,52.7509085539844,14.4018446280675
-16.8486086344007,88.1329356038114,-43.3841900736626,81.427407717544
-16.8486086344007,88.1329356038114,-0.196601451757141,88.7266140942972
-16.8486086344007,88.1329356038114,3.91715843252871,96.9553959846617
62.3964757246235,77.6209804700267,52.6545790261733,86.4234894578532
62.3964757246235,77.6209804700267,50.4006865770071,76.1795974446595
62.3964757246235,77.6209804700267,62.604897462517,77.4934706861912
13.4735447090654,28.0042381488373,16.8737276562526,31.0398181809695
13.4735447090654,28.0042381488373,10.1571549186407,29.0371052916337
13.4735447090654,28.0042381488373,15.0061555132552,19.9350428434007
16.8737276562526,31.0398181809695,16.7534419811263,39.3118643789268
16.8737276562526,31.0398181809695,21.72950257262,31.2573818318369
16.8737276562526,31.0398181809695,13.4735447090654,28.0042381488373
50,-1532.475875341,44.3981641252838,-572.384395818341
50,-1532.475875341,90.7148911727153,-12.5348478400108
-1045.85145061451,50,-53.9358067266179,79.5885616910484
-1045.85145061451,50,-329.991979503501,37.1484477760102
44.3981641252838,-572.384395818341,62.3940027394094,-22.3460301307328
44.3981641252838,-572.384395818341,24.6569629493403,-64.7842610508062
44.3981641252838,-572.384395818341,50,-1532.475875341
44.4261909587844,5.15919287286423,52.6794240216043,1.31585130528996
44.4261909587844,5.15919287286423,35.7300973831543,-2.38923595684353
44.4261909587844,5.15919287286423,43.1267858770459,8.80467604091567
52.502526804736,8.17093183363361,52.6794240216043,1.31585130528996
52.502526804736,8.17093183363361,60.536926804736,11.616123221008
52.502526804736,8.17093183363361,50.8753312327727,11.2084833215193
52.6794240216043,1.31585130528996,52.502526804736,8.17093183363361
52.6794240216043,1.31585130528996,60.4456835023975,-16.3578454912906
52.6794240216043,1.31585130528996,44.4261909587844,5.15919287286423
24.8153516412382,42.7523073485424,25.7213069790478,48.8083495307422
24.8153516412382,42.7523073485424,28.0214945126417,39.2307832606798
24.8153516412382,42.7523073485424,23.2893557718622,42.4143103507439
52.6545790261733,86.4234894578532,51.8086612817649,86.3358510425366
52.6545790261733,86.4234894578532,56.3606744483264,92.0083150937931
52.6545790261733,86.4234894578532,62.3964757246235,77.6209804700267
-43.3841900736626,81.427407717544,-53.9358067266179,79.5885616910484
-43.3841900736626,81.427407717544,6.22246188187855,82.1996729478969
-43.3841900736626,81.427407717544,-16.8486086344007,88.1329356038114
