
43.4481022616141,73.7760032870695,52.4388552887546,78.8119596796166,46.4991633065507,81.8620907523958
53.7802547001188,0.0476186629606498,0,0,100,0
77.2772926731395,63.4387088769296,68.2560643964708,56.2332632281972,81.1762024095171,45.6566749818887
50.4439434737172,0.939246360649935,53.7802547001188,0.0476186629606498,52.9533296138762,1.91175541929517
42.8578761140154,33.6749568738392,38.9480892284532,22.936015353974,49.4886060941446,27.3521670733356
49.2415226293921,30.6648085036617,42.8578761140154,33.6749568738392,49.4886060941446,27.3521670733356
52.6736761222937,66.52101253463,52.4388552887546,78.8119596796166,43.4481022616141,73.7760032870695
0.623601209662669,22.1921943697111,0,100,0,0
66.9864863469202,57.5811201043339,68.2560643964708,56.2332632281972,77.2772926731395,63.4387088769296
63.170622737692,79.5139786691936,67.6467653678948,71.5500060336432,66.0281915059444,78.893937440074
89.9082201020365,60.2004342061469,77.2772926731395,63.4387088769296,81.1762024095171,45.6566749818887
89.9082201020365,60.2004342061469,81.1762024095171,45.6566749818887,88.6995669401714,46.9730295925276
81.7846559368934,89.1974423961702,73.0088420552243,89.9364981753456,66.0281915059444,78.893937440074
36.9095277678732,78.6055243940118,43.4481022616141,73.7760032870695,46.4991633065507,81.8620907523958
38.0710185682732,86.0521094808598,36.9095277678732,78.6055243940118,46.4991633065507,81.8620907523958
38.0710185682732,86.0521094808598,33.0148153626429,85.1243955945244,36.9095277678732,78.6055243940118
10.3267407558517,40.4479154108315,11.6902298814106,50.1263065497048,9.75649073242978,62.2313763770421
10.3267407558517,40.4479154108315,9.75649073242978,62.2313763770421,0.623601209662669,22.1921943697111
38.4661075838218,1.59844998344707,36.8105868514677,10.0486815488193,34.5105573695668,2.07519917845502
59.6270053459457,3.24404654244149,52.9533296138762,1.91175541929517,53.7802547001188,0.0476186629606498
66.5697307635889,95.8668131827688,69.0605634213707,90.1601551986114,73.0088420552243,89.9364981753456
77.3173701843793,28.9545527328525,88.6995669401714,46.9730295925276,81.1762024095171,45.6566749818887
86.9913558415097,73.7283054151238,81.7846559368934,89.1974423961702,66.0281915059444,78.893937440074
86.9913558415097,73.7283054151238,66.0281915059444,78.893937440074,67.6467653678948,71.5500060336432
82.4371706612581,65.0976891466871,89.9082201020365,60.2004342061469,94.4439953632858,64.4945315851339
82.4371706612581,65.0976891466871,94.4439953632858,64.4945315851339,86.9913558415097,73.7283054151238
82.4371706612581,65.0976891466871,77.2772926731395,63.4387088769296,89.9082201020365,60.2004342061469
82.4371706612581,65.0976891466871,86.9913558415097,73.7283054151238,67.6467653678948,71.5500060336432
82.4371706612581,65.0976891466871,67.6467653678948,71.5500060336432,77.2772926731395,63.4387088769296
44.0557024181148,60.8374458555306,52.6736761222937,66.52101253463,43.4481022616141,73.7760032870695
44.0557024181148,60.8374458555306,43.4481022616141,73.7760032870695,40.7134900524809,61.7084089953957
91.5349481587927,74.3225667971757,86.9913558415097,73.7283054151238,94.4439953632858,64.4945315851339
33.9088550461032,11.4749496390461,34.5105573695668,2.07519917845502,36.8105868514677,10.0486815488193
62.3878257173988,8.86852797533782,78.246268293935,13.8695194916192,64.1286595091823,22.9661338138236
62.3878257173988,8.86852797533782,58.6270969168409,8.00865264982388,59.6270053459457,3.24404654244149
76.2116296571733,43.9036184660642,68.2560643964708,56.2332632281972,74.2530600513579,42.8102574510548
76.2116296571733,43.9036184660642,81.1762024095171,45.6566749818887,68.2560643964708,56.2332632281972
76.2116296571733,43.9036184660642,77.3173701843793,28.9545527328525,81.1762024095171,45.6566749818887
76.2116296571733,43.9036184660642,74.2530600513579,42.8102574510548,77.3173701843793,28.9545527328525
50.0348882517008,36.1926111095551,42.9526875461231,36.047049768291,42.8578761140154,33.6749568738392
50.0348882517008,36.1926111095551,42.8578761140154,33.6749568738392,49.2415226293921,30.6648085036617
50.0348882517008,36.1926111095551,46.8328045899201,41.5373182583308,42.9526875461231,36.047049768291
3.65498364141909,25.8403583550082,10.3267407558517,40.4479154108315,0.623601209662669,22.1921943697111
52.9280911911875,7.53992009327743,50.4439434737172,0.939246360649935,52.9533296138762,1.91175541929517
52.9280911911875,7.53992009327743,58.6270969168409,8.00865264982388,53.7554404482969,11.1139405104862
52.9280911911875,7.53992009327743,59.6270053459457,3.24404654244149,58.6270969168409,8.00865264982388
52.9280911911875,7.53992009327743,52.9533296138762,1.91175541929517,59.6270053459457,3.24404654244149
73.1833586344418,28.4444759266658,64.1286595091823,22.9661338138236,76.1012718435849,25.7221256968203
